SUID	evidence	label	name	uri	weight	CID	Gene
1595		GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.001607023401		
1596		GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9	http://chem2bio2rdf.org/uniprot/resource/GO_ID	4.18E-04		
1597		GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.00177249795		
1598		GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.001607023401		
1599		GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/uniprot/resource/GO_ID	6.93E-04		
1600		GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.001003544491		
1601	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.94E-06	10644842	KCNJ11
1602	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ8	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	6.71E-06	10644842	KCNJ8
1603	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	1.26E-05	10644842	KCNJ11
1604	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.42E-06	10644842	ABCC9
1605	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ8	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	1.08E-05	10644842	KCNJ8
1606	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	1.26E-05	10644842	KCNJ11
1607	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.94E-06	10644842	KCNJ11
1608	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	1.05E-05	10644842	ABCC9
1609	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3476:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.00297108734	3476	CYP2C9
1610	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04216521648	3488	CYP2C9
1611	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3463:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3463	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01055515845	3463	CYP2C9
1612	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11560300:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11560300	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	8.19E-04	11560300	CYP2C9
1613		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0034875	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.01212861867		
1614	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/4594:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4594	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04418172018	4594	CYP2C9
1615	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24871527:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02567373182	24871527	CYP2C9
1616	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16214849:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01046450515	16214849	CYP2C9
1617	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03723723526	3478	CYP2C9
1618	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3476:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.00747416809	3476	CYP2C9
1619	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/6603881:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603881	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03331297763	6603881	CYP2C9
1620	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02050537038	3478	CYP2C9
1621	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3121:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3121	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04877294221	3121	CYP2C9
1622	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/5381226:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04877294221	5381226	CYP2C9
1623	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/2812:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2812	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04877294221	2812	CYP2C9
1624	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/1775:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1775	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04371376727	1775	CYP2C9
1625	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.0366201085	3488	CYP2C9
1626	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.007633453156	3478	CYP2C9
1627	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879551:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879551	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	46879551	CYP2C9
1628	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443096:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443096	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01174688527	44443096	CYP2C9
1629	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24802842:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24802842	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	24802842	CYP2C9
1630	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46882458:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46882458	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	46882458	CYP2C9
1631	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9833312:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9833312	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	9833312	CYP2C9
1632	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10045603:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10045603	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	10045603	CYP2C9
1633	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3012027:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3012027	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	3012027	CYP2C9
1634	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10154555:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10154555	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	10154555	CYP2C9
1635	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21717337:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21717337	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	21717337	CYP2C9
1636	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10025406:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10025406	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	10025406	CYP2C9
1637	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24890872:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24890872	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	24890872	CYP2C9
1638	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24889346:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24889346	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02044680502	24889346	CYP2C9
1639	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/515047:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/515047	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	515047	CYP2C9
1640	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16719554:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16719554	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	16719554	CYP2C9
1641	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25181419:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25181419	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01174688527	25181419	CYP2C9
1642	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879596:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879596	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	46879596	CYP2C9
1643	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11148936:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11148936	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01174688527	11148936	CYP2C9
1644	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/18414685:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/18414685	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02044680502	18414685	CYP2C9
1645	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21717336:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21717336	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	21717336	CYP2C9
1646	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24890348:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24890348	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	24890348	CYP2C9
1647	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11689242:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11689242	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	11689242	CYP2C9
1648	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443098:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443098	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	44443098	CYP2C9
1649	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25212178:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212178	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	25212178	CYP2C9
1650	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46880206:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46880206	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	46880206	CYP2C9
1651	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16214849:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	16214849	CYP2C9
1652	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11430331:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11430331	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02044680502	11430331	CYP2C9
1653	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10454092:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10454092	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	10454092	CYP2C9
1654	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879550:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879550	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	46879550	CYP2C9
1655		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0034875	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.04071168237		
1656	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/2782903:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2782903	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	2782903	CYP2C9
1657		hprd	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/uniprot/resource/gene/POR	http://chem2bio2rdf.org/hprd	0.005723342		
1658	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864291:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864291	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	9864291	CYP2C9
1659	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24824080:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24824080	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	24824080	CYP2C9
1660	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24803184:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24803184	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	24803184	CYP2C9
1661	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/515051:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/515051	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.04149528725	515051	CYP2C9
1662	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443101:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443101	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03050945216	44443101	CYP2C9
1663	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879549:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879549	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02044680502	46879549	CYP2C9
1664		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0042737	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.03842171129		
1665	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11430331:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11430331	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03675011473	11430331	CYP2C9
1666	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46224691:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46224691	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02219374207	46224691	CYP2C9
1667	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/443390:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443390	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03675011473	443390	CYP2C9
1668		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0016098	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.03842171129		
1669	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25212177:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212177	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03675011473	25212177	CYP2C9
1670	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11195292:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11195292	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03675011473	11195292	CYP2C9
1671	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.03723723526	3478	CYP2C9
1672	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3476:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.00747416809	3476	CYP2C9
1673	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879551:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879551	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01619353311	46879551	CYP2C9
1674	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16099905:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02994453374	16099905	CYP2C9
1675	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10454092:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10454092	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02275911534	10454092	CYP2C9
1676	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16719554:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16719554	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.02275911534	16719554	CYP2C9
1677	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11218177:CYP2C9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11218177	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.01042059446	11218177	CYP2C9
