"SUID","EdgeBetweenness","evidence","interaction","label","name","selected","shared interaction","shared name","uri","weight"
"1758","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","6.70924425605E-6"
"1759","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1760","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.41714172666E-6"
"1761","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.07732838176E-5"
"1762","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1763","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1764","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.04745819305E-5"
"1765","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1766","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","6.70924425605E-6"
"1767","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1768","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.41714172666E-6"
"1769","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.07732838176E-5"
"1770","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1771","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1772","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.04745819305E-5"
"1773","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1774","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","6.70924425605E-6"
"1775","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1776","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.41714172666E-6"
"1777","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.07732838176E-5"
"1778","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1779","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1780","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.04745819305E-5"
"1781","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1782","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","6.70924425605E-6"
"1783","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1784","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.41714172666E-6"
"1785","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.07732838176E-5"
"1786","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.25733189379E-5"
"1787","241.12839371","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:KCNJ11","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"1788","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","1.04745819305E-5"
"1789","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10500343:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10500343","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10500343","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1790","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10760503:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1791","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44293670:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1792","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644163:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1793","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667926:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1794","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864804:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1795","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1796","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10433766:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1797","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9885495:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1798","170.92256126","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9797402:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","4.38749092033E-5"
"1799","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834289:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1800","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10455786:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10455786","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10455786","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1801","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572397:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1802","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834988:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834988","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834988","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1803","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1804","5278.58275151","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","0.00122463550574"
"1805","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787580:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1806","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9865602:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9865602","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9865602","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1807","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10318275:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10318275","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10318275","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1808","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/177852:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1809","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10547789:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1810","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44361142:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1811","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
"1812","171.69417725","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10341099:ABCC9","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.12516489837E-5"
