SUID	childnodes	class	label	name	Gene
210		gene	ABCB11	http://chem2bio2rdf.org/uniprot/resource/gene/ABCB11	ABCB11
211	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/36462 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3034759	pubchem_compound	4122(2)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4122	
212	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8	gene	CFTR	http://chem2bio2rdf.org/uniprot/resource/gene/CFTR	CFTR
213		gene	HAX1	http://chem2bio2rdf.org/uniprot/resource/gene/HAX1	HAX1
214		pubchem_compound	3019	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3019	
215		GO	GO:0042626	http://bio2rdf.org/GO/GO:0042626	
216		pubchem_compound	9903	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9903	
217		gene	ABCA1	http://chem2bio2rdf.org/uniprot/resource/gene/ABCA1	ABCA1
218		gene	ABCC3	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC3	ABCC3
219		gene	ABCC1	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC1	ABCC1
220		pubchem_compound	31703	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/31703	
221		pubchem_compound	168408	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/168408	
222		kegg_pathway	hsa02010	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa02010	
223		GO	GO:0016887	http://bio2rdf.org/GO/GO:0016887	
224		pubchem_compound	2756	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2756	
225	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44388719 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10192730 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5342 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10899427 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11993866 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11993867 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/34633 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/19520 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/23646069 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11641076 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11612187 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11378800 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10691533 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11206290 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11993872 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11148236	pubchem_compound	24754344(16)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24754344	
226		pubchem_compound	5472	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5472	
227		gene	CYP3A7	http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A7	CYP3A7
228		gene	CYP2B6	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2B6	CYP2B6
229		kegg_pathway	hsa00982	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00982	
230		kegg_pathway	hsa00590	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00590	
231	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00830 http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00982	kegg_pathway	hsa00980(2)	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00980	
232	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2733526 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5743	pubchem_compound	36314(2)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/36314	
233		chebi	CHEBI:38106	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:38106	
234	http://bio2rdf.org/GO/GO:0017144	GO	GO:0070330	http://bio2rdf.org/GO/GO:0070330	
235		pubchem_compound	36462	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/36462	
236		GO	GO:0017144	http://bio2rdf.org/GO/GO:0017144	
237		pubchem_compound	5743	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5743	
238	http://bio2rdf.org/GO/GO:0070330 http://bio2rdf.org/GO/GO:0017144 http://bio2rdf.org/GO/GO:0070989	GO	GO:0042738	http://bio2rdf.org/GO/GO:0042738	
239		kegg_pathway	hsa00830	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00830	
240		pubchem_compound	2907	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2907	
241		GO	GO:0008202	http://bio2rdf.org/GO/GO:0008202	
242		pubchem_compound	2554	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2554	
243		pubchem_compound	5381226	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226	
244	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44440264 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11722356 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44440239 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44441858 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44407857 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44407782	pubchem_compound	44441860(6)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44441860	
245	http://chem2bio2rdf.org/uniprot/resource/gene/NR0B2	gene	PPARGC1A(1)	http://chem2bio2rdf.org/uniprot/resource/gene/PPARGC1A	PPARGC1A
246		pubchem_compound	8814	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/8814	
247		pubchem_compound	5756	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5756	
248		pubchem_compound	5757	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5757	
249		pubchem_compound	11258227	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11258227	
250		gene	AR	http://chem2bio2rdf.org/uniprot/resource/gene/AR	AR
251		gene	UGT1A1	http://chem2bio2rdf.org/uniprot/resource/gene/UGT1A1	UGT1A1
252	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5362440 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/12560	pubchem_compound	5991	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5991	
253		pubchem_compound	10192730	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10192730	
254	http://chem2bio2rdf.org/uniprot/resource/gene/NR1I3	gene	ESR2(1)	http://chem2bio2rdf.org/uniprot/resource/gene/ESR2	ESR2
255		gene	NR1I2	http://chem2bio2rdf.org/uniprot/resource/gene/NR1I2	NR1I2
256		gene	NR1I3	http://chem2bio2rdf.org/uniprot/resource/gene/NR1I3	NR1I3
257	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/55245	pubchem_compound	445154(1)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/445154	
258	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2520 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5743 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226	pubchem_compound	2733526	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2733526	
259		omim_disease	773	http://chem2bio2rdf.org/omim/resource/omim_disease/773	
260	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5382	pubchem_compound	5994	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5994	
261		gene	SHBG	http://chem2bio2rdf.org/uniprot/resource/gene/SHBG	SHBG
262		gene	CYP3A	http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A	CYP3A
263		pubchem_compound	9919	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9919	
264	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35343 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:26764	chebi	CHEBI:50114	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50114	
265	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3715	pubchem_compound	5280961(1)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5280961	
266		gene	ABCC2	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC2	ABCC2
267		pubchem_compound	5870	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5870	
268	http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2	gene	CYP2C19	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C19	CYP2C19
269		pubchem_compound	4115	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4115	
270	http://chem2bio2rdf.org/uniprot/resource/gene/PDZK1	gene	GOPC(1)	http://chem2bio2rdf.org/uniprot/resource/gene/GOPC	GOPC
271		gene	SLC9A3R2	http://chem2bio2rdf.org/uniprot/resource/gene/SLC9A3R2	SLC9A3R2
272	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/387316 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/234096 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/31401 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3034759 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2763 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/168408 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5833	pubchem_compound	5754(7)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5754	
273	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5280961	pubchem_compound	47936	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/47936	
274	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226	pubchem_compound	15032(1)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15032	
275	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6450277 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16734800 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6510278	pubchem_compound	10874817(3)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10874817	
276		pubchem_compound	44559682	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44559682	
277	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/34466 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4115	pubchem_compound	2812	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2812	
278		pubchem_compound	16214849	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849	
279		GO	GO:0004879	http://bio2rdf.org/GO/GO:0004879	
280		gene	POU1F1	http://chem2bio2rdf.org/uniprot/resource/gene/POU1F1	POU1F1
281		pubchem_compound	4485	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4485	
282	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2733526 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42626024	pubchem_compound	24871527	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527	
283	http://chem2bio2rdf.org/uniprot/resource/gene/NR1I2	gene	CYP1A2	http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2	CYP1A2
284		pubchem_compound	4594	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4594	
285		pubchem_compound	132496	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/132496	
286		gene	CKM	http://chem2bio2rdf.org/uniprot/resource/gene/CKM	CKM
287	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35604 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35605 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36961 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:17544 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:16199 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48376 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:29201 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48379 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:28976	chebi	CHEBI:36947(9)	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36947	
288		pubchem_compound	93504	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/93504	
289		pubchem_compound	3037766	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3037766	
290	http://bio2rdf.org/GO/GO:0030315	GO	GO:0005244	http://bio2rdf.org/GO/GO:0005244	
291	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379806 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9900730 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/219048 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379586 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11631402 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10215525 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9814249 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11696064 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9974946 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10265073 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379784 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21197802 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11617156 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9966294 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9835694 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/824060 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11778085 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44331875 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9994121 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11230479 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9922629 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948052 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3047758	pubchem_compound	10221321(23)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10221321	
292		gene	KCNJ5	http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ5	KCNJ5
293		gene	KCNJ2	http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ2	KCNJ2
294		pubchem_compound	28417	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/28417	
295	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33280 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:24621 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48705	chebi	CHEBI:25054(3)	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:25054	
296	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10635 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/261000 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1752	pubchem_compound	147320(3)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/147320	
297		pubchem_compound	13109	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/13109	
298	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48705 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35343 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35350 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33280	chebi	CHEBI:24621(5)	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:24621	
299		chebi	CHEBI:36838	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36838	
300		gene	ESR1	http://chem2bio2rdf.org/uniprot/resource/gene/ESR1	ESR1
301		chebi	CHEBI:50112	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112	
302		chebi	CHEBI:48705	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48705	
303		pubchem_compound	6230	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6230	
304		substructure	Alkynes	http://chem2bio2rdf.org/drugbank/resource/substructure/Alkynes	
305	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50114 http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:26764	chebi	CHEBI:35343(2)	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35343	
306		pubchem_compound	224004	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/224004	
307	http://chem2bio2rdf.org/drugbank/resource/substructure/Cyclohexenes_and_Derivatives	substructure	Steroids_and_Steroid_Derivatives(1)	http://chem2bio2rdf.org/drugbank/resource/substructure/Steroids_and_Steroid_Derivatives	
308		pubchem_compound	242332	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/242332	
309		pubchem_compound	6446	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6446	
310	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48705	chebi	CHEBI:33280(1)	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33280	
311		chebi	CHEBI:26764	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:26764	
312		chebi	CHEBI:26768	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:26768	
313		chebi	CHEBI:35350	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35350	
314		substructure	Phenanthrenes	http://chem2bio2rdf.org/drugbank/resource/substructure/Phenanthrenes	
315		GO	GO:0006813	http://bio2rdf.org/GO/GO:0006813	
316	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1150344 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604598 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/398788 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246111 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5391151 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247186 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235156 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604725 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604451 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771783 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604452 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771786 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/185838 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/62824 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2735313 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247107 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234548 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6540914 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/210230 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247139 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/676035 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604902 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3932 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604309 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/319187 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604421 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/245251 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/221012 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/60602 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/19790 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603986 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604394 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604016 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246339 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603826 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604794 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604866 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6564523 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247366 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604625 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235175 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/124049 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/100633 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/442247 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771800 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604092 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247292 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247291 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234407 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247211 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/157702 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/157704 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603948 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4564402 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3467590 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603728 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233257 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235451 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604734 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604735 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5322064 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771792 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235515 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771799 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/322968 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233890 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234412 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3423 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/250569 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603918 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604881 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/7329 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/101612 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604608 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4788 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603770 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247303 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604687 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3232722 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234061 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604688 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6419892 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233607 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235190 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9595233 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/676309 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/676307 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122070 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/275196 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247271 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771830 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771838 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235436 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604695 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3085218 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604753 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/31411 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246275 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234475 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247283 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247320 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604933 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246032 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4552 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246542 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246543 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/224978 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247089 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604820 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/656767 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247085 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771842 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771843 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1126532 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/389769 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233351 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5361192 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604385 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/47528 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/161930 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/157132 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233456 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247151 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/128618 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/107896 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604668 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604771 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247098 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771593 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1795902 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771846 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604781 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233859 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233526 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247319 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3232738 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771844 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604378 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/409027 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233750 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604176 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9595227 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16677983 http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/476416	pubchem_compound	6603881(144)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603881	
317		pubchem_compound	3293	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3293	
318		gene	GAS6	http://chem2bio2rdf.org/uniprot/resource/gene/GAS6	GAS6
319		gene	CCNB1	http://chem2bio2rdf.org/uniprot/resource/gene/CCNB1	CCNB1
320		gene	CCND3	http://chem2bio2rdf.org/uniprot/resource/gene/CCND3	CCND3
321		GO	GO:0000307	http://bio2rdf.org/GO/GO:0000307	
